SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,181 Fremont St Unit 60A,San Francisco,CA,94105,5950000,3,3.5,Yerba Buena,1972,,2018,54,3017,2758,Active,,,http://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-60A/home/160388876,San Francisco MLS,485527,N,Y,37.7898082,-122.3953565
MLS Listing,,Single Family Residential,1342 Hayes St,San Francisco,CA,94117,4728000,4,3.5,North Panhandle,3765,3438,,54,1256,,Active,,,http://www.redfin.com/CA/San-Francisco/1342-Hayes-St-94117/home/596845,San Francisco MLS,485547,N,Y,37.7750897,-122.4385625
MLS Listing,,Condo/Co-op,1 Stanyan St #22,San Francisco,CA,94118,1529000,2,2,Lone Mountain,,,2018,53,,468,Active,,,http://www.redfin.com/CA/San-Francisco/1-Stanyan-St-94118/unit-22/home/166887760,San Francisco MLS,485560,N,Y,37.7808686,-122.4563496
MLS Listing,,Single Family Residential,1630 Wallace Lp,San Francisco,CA,94124,755000,2,1,Bayview,1064,2495,1944,48,710,,Active,,,http://www.redfin.com/CA/San-Francisco/1630-Wallace-Ave-94124/home/1231855,San Francisco MLS,485571,N,Y,37.728026,-122.391546
MLS Listing,,Single Family Residential,571 Noe St,San Francisco,CA,94114,4200000,3,3.5,Eureka Valley/Dolore,,2625,1900,52,,,Active,July-23-2019 01:00 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/571-Noe-St-94114/home/1702827,San Francisco MLS,485577,N,Y,37.7599094,-122.4323692
MLS Listing,,Multi-Family (2-4 Unit),760 Bacon St,San Francisco,CA,94134,1499800,9,5,Portola,3956,4883,1963,53,379,,Active,,,http://www.redfin.com/CA/San-Francisco/760-Bacon-St-94134/home/1906622,San Francisco MLS,485587,N,Y,37.7260336,-122.4106455
MLS Listing,,Condo/Co-op,635 Capp St Unit A,San Francisco,CA,94110,899000,2,1,Inner Mission,,,1907,53,,420,Active,,,http://www.redfin.com/CA/San-Francisco/635-Capp-St-94110/unit-A/home/166899801,San Francisco MLS,485602,N,Y,37.7565742,-122.417548
MLS Listing,,Single Family Residential,1242 23rd Ave,San Francisco,CA,94122,1649000,3,1.5,Central Sunset,1800,2996,1912,38,916,,Active,,,http://www.redfin.com/CA/San-Francisco/1242-23rd-Ave-94122/home/626042,San Francisco MLS,485612,N,Y,37.7644315,-122.4812974
MLS Listing,,Condo/Co-op,1688 Pine St Unit E1211,San Francisco,CA,94109,1995000,2,2,Van Ness/Civic Center,1228,,2016,53,1625,795,Active,,,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-E1211/home/144063600,San Francisco MLS,485614,N,Y,37.789553,-122.4232788
MLS Listing,,Condo/Co-op,425 1st St #1506,San Francisco,CA,94105,1595000,2,2,South Beach,1238,,2008,32,1288,1096,Active,,,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-1506/home/17305661,San Francisco MLS,485646,N,Y,37.7860625,-122.3921764
MLS Listing,,Single Family Residential,1753 Noe St,San Francisco,CA,94131,6250000,6,4.5,Glen Park,,3900,,52,,,Active,,,http://www.redfin.com/CA/San-Francisco/1753-Noe-St-94131/home/1704624,San Francisco MLS,485654,N,Y,37.7410218,-122.430677
MLS Listing,,Condo/Co-op,520 Natoma St #8,San Francisco,CA,94103,379000,0,1,South of Market,,,1911,52,,300,Active,,,http://www.redfin.com/CA/San-Francisco/520-Natoma-St-94103/unit-8/home/12417245,San Francisco MLS,485676,N,Y,37.779856,-122.4083003
MLS Listing,,Condo/Co-op,473 Tehama St Unit B,San Francisco,CA,94103,899000,3,1,South of Market,992,,1908,46,906,362,Active,,,http://www.redfin.com/CA/San-Francisco/473-Tehama-St-94103/unit-B/home/40625887,San Francisco MLS,485706,N,Y,37.7797851,-122.4058665
MLS Listing,,Vacant Land,1535 Valencia St,San Francisco,CA,94110,1998000,,,Inner Mission,,6620,,50,,,Active,,,http://www.redfin.com/CA/San-Francisco/1535-Valencia-St-94110/home/167007163,San Francisco MLS,485718,N,Y,37.7486254,-122.4200114
MLS Listing,,Condo/Co-op,1310 Fillmore St #601,San Francisco,CA,94115,1395000,3,2.5,Western Addition,1513,,2007,51,922,902,Active,July-23-2019 03:30 PM,July-23-2019 04:30 PM,http://www.redfin.com/CA/San-Francisco/1310-Fillmore-St-94115/unit-601/home/17306896,San Francisco MLS,485723,N,Y,37.7819513,-122.4319769
MLS Listing,,Multi-Family (2-4 Unit),435 44th Ave,San Francisco,CA,94121,1898000,5,4,Outer Richmond,3120,2996,1977,49,608,,Active,,,http://www.redfin.com/CA/San-Francisco/435-44th-Ave-94121/home/1524252,San Francisco MLS,485726,N,Y,37.780482,-122.5054711
MLS Listing,,Condo/Co-op,338 Main St Unit D22E,San Francisco,CA,94105,2438000,2,2,South Beach,1382,,2016,49,1764,1210,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-D22E/home/167653390,San Francisco MLS,485738,N,Y,37.7888208,-122.3912963
MLS Listing,,Condo/Co-op,719 Larkin St #505,San Francisco,CA,94109,740000,1,1,Tenderloin,575,,2019,50,1287,534,Active,,,http://www.redfin.com/CA/San-Francisco/719-Larkin-St-94109/unit-505/home/167016308,San Francisco MLS,485739,N,Y,37.7845291,-122.418101
MLS Listing,,Condo/Co-op,719 Larkin St #604,San Francisco,CA,94109,815000,1,1,Tenderloin,676,,2019,50,1206,548,Active,,,http://www.redfin.com/CA/San-Francisco/719-Larkin-St-94109/unit-604/home/167016385,San Francisco MLS,485742,N,Y,37.7845291,-122.418101
MLS Listing,,Single Family Residential,5440 Anza St,San Francisco,CA,94121,2590000,5,4,Outer Richmond,2828,3206,1923,46,916,,Active,July-27-2019 01:30 PM,July-27-2019 04:30 PM,http://www.redfin.com/CA/San-Francisco/5440-Anza-St-94121/home/1717349,San Francisco MLS,485759,N,Y,37.7774072,-122.5067863
MLS Listing,,Single Family Residential,2265 Union St,San Francisco,CA,94123,3775000,4,2.5,Cow Hollow,3545,3436,1902,42,1065,,Active,,,http://www.redfin.com/CA/San-Francisco/2265-Union-St-94123/home/1825127,San Francisco MLS,485779,N,Y,37.7967967,-122.4365608
MLS Listing,,Multi-Family (2-4 Unit),1346-1348 Hampshire St,San Francisco,CA,94110,1695000,4,2,Inner Mission,,,1908,31,,,Active,,,http://www.redfin.com/CA/San-Francisco/1346-Hampshire-St-94110/home/1695308,San Francisco MLS,485782,N,Y,37.7506311,-122.4073523
MLS Listing,,Multi-Family (2-4 Unit),1534-1538 Grant Ave,San Francisco,CA,94133,2700000,6,2,Telegraph Hill,3240,1200,1906,49,833,,Active,,,http://www.redfin.com/CA/San-Francisco/1534-Grant-Ave-94133/home/1311791,San Francisco MLS,485785,N,Y,37.8012098,-122.4075168
MLS Listing,,Condo/Co-op,75 Lansing St #1,San Francisco,CA,94105,1295000,2,1,South Beach,1400,,1928,36,925,496,Active,July-27-2019 02:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/75-Lansing-St-94105/unit-1/home/900372,San Francisco MLS,485786,N,Y,37.7857262,-122.39418
MLS Listing,,Condo/Co-op,2717 Pine St,San Francisco,CA,94115,2200000,3,2,Lower Pacific Height,1599,,2003,49,1376,300,Active,,,http://www.redfin.com/CA/San-Francisco/2717-Pine-St-94115/home/12277425,San Francisco MLS,485792,N,Y,37.786755,-122.440801
MLS Listing,,Condo/Co-op,338 Spear St Unit 21G,San Francisco,CA,94105,1149000,1,1,South Beach,807,,2009,48,1424,904,Active,,,http://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-21G/home/21966580,San Francisco MLS,485795,N,Y,37.7894137,-122.3906433
MLS Listing,,Condo/Co-op,1635 10th Ave #3,San Francisco,CA,94122,675000,1,1,Inner Sunset,632,,1961,47,1068,340,Active,,,http://www.redfin.com/CA/San-Francisco/1635-10th-Ave-94122/unit-3/home/167042281,San Francisco MLS,485800,N,Y,37.7577286,-122.4672681
MLS Listing,,Condo/Co-op,401 Harrison Ph 44C,San Francisco,CA,94105,3250000,2,2,South Beach,1589,,2014,48,2045,1364,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-44C/home/144064336,San Francisco MLS,485806,N,Y,37.786063,-122.392176
MLS Listing,,Single Family Residential,779 Wisconsin St,San Francisco,CA,94107,3648000,4,3.5,Potrero Hill,,2495,,47,,,Active,,,http://www.redfin.com/CA/San-Francisco/779-Wisconsin-St-94107/home/1344643,San Francisco MLS,485807,N,Y,37.757661,-122.3987752
MLS Listing,,Condo/Co-op,1080 Chestnut St Unit 5A,San Francisco,CA,94109,3450000,2,2,Russian Hill,1622,,1962,42,2127,1739,Active,,,http://www.redfin.com/CA/San-Francisco/1080-Chestnut-St-94109/unit-5A/home/12399689,San Francisco MLS,485811,N,Y,37.803057,-122.4210212
MLS Listing,,Single Family Residential,2260 15th Ave,San Francisco,CA,94116,1398888,3,2,Inner Parkside,1550,2734,1927,48,903,,Active,,,http://www.redfin.com/CA/San-Francisco/2260-15th-Ave-94116/home/894160,San Francisco MLS,485818,N,Y,37.745874,-122.4710713
MLS Listing,,Single Family Residential,3733 Broderick St,San Francisco,CA,94123,5795000,4,3.5,Marina,4341,5187,1929,42,1335,,Active,,,http://www.redfin.com/CA/San-Francisco/3733-Broderick-St-94123/home/1562243,San Francisco MLS,485821,N,Y,37.8048106,-122.4457286
MLS Listing,,Condo/Co-op,200 Brannan St #428,San Francisco,CA,94105,4500000,3,3,South Beach,2391,,2004,47,1882,939,Active,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-428/home/1897544,San Francisco MLS,485836,N,Y,37.7836002,-122.3907074
MLS Listing,,Single Family Residential,210 Laidley St,San Francisco,CA,94131,8995000,3,5,Glen Park,6600,4480,,47,1363,,Active,,,http://www.redfin.com/CA/San-Francisco/210-Laidley-St-94131/home/986242,San Francisco MLS,485838,N,Y,37.7384948,-122.4281774
MLS Listing,,Condo/Co-op,301 Mission St #803,San Francisco,CA,94105,1695000,1,2,Yerba Buena,1526,,2009,47,1111,2497,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-803/home/40142639,San Francisco MLS,485842,N,Y,37.7905431,-122.3959219
MLS Listing,,Condo/Co-op,1325 Divisadero St #301,San Francisco,CA,94115,630000,1,1,Anza Vista,486,,1925,47,1296,274,Active,,,http://www.redfin.com/CA/San-Francisco/1325-Divisadero-St-94115/unit-301/home/1090540,San Francisco MLS,485858,N,Y,37.7818978,-122.4395431
MLS Listing,,Single Family Residential,5 North View Ct,San Francisco,CA,94109,3350000,4,2,Russian Hill,2963,3552,,46,1131,,Active,,,http://www.redfin.com/CA/San-Francisco/5-N-View-Ct-94109/unit-5/home/1803890,San Francisco MLS,485868,N,Y,37.80403,-122.4226361
MLS Listing,,Condo/Co-op,201 Folsom St Unit 3A,San Francisco,CA,94105,1780000,2,2,South Beach,1368,,2016,45,1301,1210,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-3A/home/109689290,San Francisco MLS,485873,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,129 Belvedere St Unit A,San Francisco,CA,94117,725000,1,1,Parnassus/Ashbury Heights,,,1900,14,,240,Active,,,http://www.redfin.com/CA/San-Francisco/129-Belvedere-St-94117/unit-A/home/66780589,San Francisco MLS,485875,N,Y,37.768178,-122.4495395
MLS Listing,,Single Family Residential,244 Goettingen St,San Francisco,CA,94134,1288000,4,2,Portola,2350,2996,1940,46,548,,Active,,,http://www.redfin.com/CA/San-Francisco/244-Goettingen-St-94134/home/1950978,San Francisco MLS,485876,N,Y,37.7286488,-122.4075591
MLS Listing,,Condo/Co-op,425 1st St #4706,San Francisco,CA,94105,2198000,2,2,South Beach,1238,,2008,47,1775,1096,Active,,,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4706/home/17304838,San Francisco MLS,485879,N,Y,37.7860625,-122.3921764
MLS Listing,,Multi-Family (2-4 Unit),136-138 Pixley St,San Francisco,CA,94123,4800000,5,4.5,Cow Hollow,3737,1375,2013,45,1284,,Active,,,http://www.redfin.com/CA/San-Francisco/136-Pixley-St-94123/home/55244645,San Francisco MLS,485893,N,Y,37.7987379,-122.4347853
MLS Listing,,Condo/Co-op,22 Magnolia St,San Francisco,CA,94123,1598000,3,1,Marina,1258,,1927,45,1270,250,Active,July-23-2019 10:30 PM,July-23-2019 11:30 PM,http://www.redfin.com/CA/San-Francisco/22-Magnolia-St-94123/home/558372,San Francisco MLS,485901,N,Y,37.8009916,-122.4317197
MLS Listing,,Condo/Co-op,1688 Pine St Unit E402,San Francisco,CA,94109,1498000,2,2,Van Ness/Civic Center,989,,2016,46,1515,755,Active,,,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-E402/home/110344647,San Francisco MLS,485906,N,Y,37.789553,-122.4232788
MLS Listing,,Condo/Co-op,170 Dolores,San Francisco,CA,94103,2850000,3,2,Mission Dolores,1940,,,45,1469,273,Active,,,http://www.redfin.com/CA/San-Francisco/170-Dolores-St-94103/home/704009,San Francisco MLS,485921,N,Y,37.7667332,-122.4270077
MLS Listing,,Condo/Co-op,,San Francisco,CA,94133,550000,3,1,Nob Hill,775,,1906,45,710,,Active,,,http://www.redfin.com/CA/San-Francisco/Undisclosed-address-94133/home/167056572,San Francisco MLS,485926,N,Y,37.7962964,-122.4141997
MLS Listing,,Condo/Co-op,,San Francisco,CA,94133,500000,3,1,Nob Hill,775,,1906,43,645,,Active,,,http://www.redfin.com/CA/San-Francisco/Undisclosed-address-94133/home/167066211,San Francisco MLS,485929,N,Y,37.7962964,-122.4141997
MLS Listing,,Condo/Co-op,,San Francisco,CA,94133,400000,3,1,Nob Hill,775,,1906,44,516,,Active,,,http://www.redfin.com/CA/San-Francisco/Undisclosed-address-94133/home/167063498,San Francisco MLS,485931,N,Y,37.7962964,-122.4141997
MLS Listing,,Multi-Family (2-4 Unit),639-641 35th Ave,San Francisco,CA,94121,2200000,8,6,Outer Richmond,3157,2996,1900,46,697,,Active,,,http://www.redfin.com/CA/San-Francisco/639-35th-Ave-94121/home/113739920,San Francisco MLS,485932,N,Y,37.776898,-122.495583
MLS Listing,,Multi-Family (5+ Unit),1798 McAllister St,San Francisco,CA,94115,2690000,3,,North Panhandle,4362,2191,1900,42,617,,Active,,,http://www.redfin.com/CA/San-Francisco/1798-McAllister-St-94115/home/1909885,San Francisco MLS,485953,N,Y,37.7775225,-122.441467
MLS Listing,,Single Family Residential,2531 Pacheco St,San Francisco,CA,94116,1155500,2,1,Parkside,1175,2495,1941,45,983,,Active,,,http://www.redfin.com/CA/San-Francisco/2531-Pacheco-St-94116/home/2021576,San Francisco MLS,485957,N,Y,37.7498284,-122.4875286
MLS Listing,,Condo/Co-op,333 Beale St Unit 3F,San Francisco,CA,94105,1069000,1,1,South Beach,920,,2015,45,1162,1145,Active,,,http://www.redfin.com/CA/San-Francisco/333-Beale-St-94105/unit-3F/home/109464806,San Francisco MLS,485958,N,Y,37.7886251,-122.391875
MLS Listing,,Single Family Residential,1782 29th Ave,San Francisco,CA,94122,1365500,3,2,Central Sunset,1575,1783,1958,44,867,,Active,,,http://www.redfin.com/CA/San-Francisco/1782-29th-Ave-94122/home/1980093,San Francisco MLS,485976,N,Y,37.7541315,-122.4870346
MLS Listing,,Multi-Family (2-4 Unit),321 28th St,San Francisco,CA,94131,2995000,6,4,Noe Valley,2912,2850,1975,45,1029,,Active,,,http://www.redfin.com/CA/San-Francisco/321-28th-St-94131/unit-3/home/1380006,San Francisco MLS,485979,N,Y,37.7448559,-122.4300778
MLS Listing,,Single Family Residential,132 Sagamore St,San Francisco,CA,94112,929000,3,2,Oceanview,1680,4621,,10,553,,Active,,,http://www.redfin.com/CA/San-Francisco/132-Sagamore-St-94112/home/1134241,San Francisco MLS,485984,N,Y,37.7116575,-122.4572729
MLS Listing,,Single Family Residential,570 Moscow St,San Francisco,CA,94112,900000,2,1,Excelsior,1250,2495,1926,3,720,,Active,July-27-2019 02:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/570-Moscow-St-94112/home/1232606,San Francisco MLS,485989,N,Y,37.718721,-122.429888
MLS Listing,,Condo/Co-op,10 Innes Ct #306,San Francisco,CA,94124,995000,3,2,Hunters Point,1291,,2018,45,771,591,Active,,,http://www.redfin.com/CA/San-Francisco/10-Innes-Ct-94124/unit-306/home/167058212,San Francisco MLS,486004,N,Y,37.7279079,-122.3678953
MLS Listing,,Townhouse,532 Hudson Ave,San Francisco,CA,94124,1195000,3,2.5,Hunters Point,1522,,2018,45,785,313,Active,,,http://www.redfin.com/CA/San-Francisco/532-Hudson-Ave-94124/home/146933399,San Francisco MLS,486009,N,Y,37.728905,-122.368197
MLS Listing,,Condo/Co-op,10 Innes Ct #204,San Francisco,CA,94124,865000,2,2,Hunters Point,1020,,2018,45,848,546,Active,,,http://www.redfin.com/CA/San-Francisco/10-Innes-Ct-94124/unit-204/home/167058359,San Francisco MLS,486010,N,Y,37.7279079,-122.3678953
MLS Listing,,Condo/Co-op,3993 Washington St,San Francisco,CA,94118,3095000,3,2.5,Presidio Heights,2100,,1905,42,1474,500,Active,,,http://www.redfin.com/CA/San-Francisco/3993-Washington-St-94118/home/1313593,San Francisco MLS,486025,N,Y,37.788285,-122.459025
MLS Listing,,Condo/Co-op,101 Lombard St Unit 812W,San Francisco,CA,94111,1595000,2,2,North Waterfront,1718,,1983,42,928,1474,Active,,,http://www.redfin.com/CA/San-Francisco/101-Lombard-St-94111/unit-812W/home/1633428,San Francisco MLS,486037,N,Y,37.8037039,-122.4045169
MLS Listing,,Single Family Residential,2405 32nd Ave,San Francisco,CA,94116,2685000,5,5,Parkside,3964,3000,2017,42,677,,Active,July-23-2019 01:30 PM,July-23-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/2405-32nd-Ave-94116/unit-V/home/110056364,San Francisco MLS,486056,N,Y,37.7420129,-122.4898533
MLS Listing,,Single Family Residential,2567 31st Ave,San Francisco,CA,94116,1950000,5,4,Parkside,2510,2996,1931,31,777,,Active,,,http://www.redfin.com/CA/San-Francisco/2567-31st-Ave-94116/home/2004364,San Francisco MLS,486073,N,Y,37.7393646,-122.4885807
MLS Listing,,Single Family Residential,1059 Vallejo St,San Francisco,CA,94133,6900000,2,2,Russian Hill,2780,1894,1955,35,2482,,Active,,,http://www.redfin.com/CA/San-Francisco/1059-Vallejo-St-94133/home/543790,San Francisco MLS,486089,N,Y,37.79765,-122.414675
MLS Listing,,Multi-Family (5+ Unit),337 Webster St,San Francisco,CA,94117,2599000,12,,Hayes Valley,5157,2500,1908,41,504,,Active,,,http://www.redfin.com/CA/San-Francisco/337-Webster-St-94117/home/1627366,San Francisco MLS,486093,N,Y,37.7737657,-122.4293166
MLS Listing,,Single Family Residential,2323 Hyde St,San Francisco,CA,94109,13800000,6,6.5,Russian Hill,8846,6651,1900,38,1560,,Active,,,http://www.redfin.com/CA/San-Francisco/2323-Hyde-St-94109/home/2030222,San Francisco MLS,486094,N,Y,37.8022268,-122.4199138
MLS Listing,,Single Family Residential,1613 Church St,San Francisco,CA,94131,4085000,4,3.5,Noe Valley,,2495,1900,38,,,Active,,,http://www.redfin.com/CA/San-Francisco/1613-Church-St-94131/home/1769288,San Francisco MLS,486108,N,Y,37.744847,-122.426463
MLS Listing,,Condo/Co-op,1835 Franklin St #1103,San Francisco,CA,94109,1600000,2,2,Pacific Heights,1400,,,40,1143,1359,Active,July-23-2019 10:00 AM,July-23-2019 11:30 PM,http://www.redfin.com/CA/San-Francisco/1835-Franklin-St-94109/unit-1103/home/1491432,San Francisco MLS,486120,N,Y,37.7915644,-122.4246076
MLS Listing,,Condo/Co-op,83 McAllister St #504,San Francisco,CA,94102,518000,0,1,Van Ness/Civic Center,400,,2007,17,1295,409,Active,,,http://www.redfin.com/CA/San-Francisco/83-McAllister-St-94102/unit-504/home/21967112,San Francisco MLS,486122,N,Y,37.7806999,-122.4132699
MLS Listing,,Condo/Co-op,301 Bryant St Unit D11,San Francisco,CA,94107,749000,1,1,South Beach,795,,1998,40,942,597,Active,,,http://www.redfin.com/CA/San-Francisco/301-Bryant-St-94107/unit-D11/home/1424715,San Francisco MLS,486144,N,Y,37.7845118,-122.3914266
MLS Listing,,Multi-Family (2-4 Unit),24 Powers Ave,San Francisco,CA,94110,1495000,6,3,Bernal Heights,2315,2500,1961,40,646,,Active,,,http://www.redfin.com/CA/San-Francisco/24-Powers-Ave-94110/unit-C/home/760064,San Francisco MLS,486162,N,Y,37.7457971,-122.4190523
MLS Listing,,Condo/Co-op,719 Larkin St #503,San Francisco,CA,94109,815000,1,1,Tenderloin,619,,2019,39,1317,534,Active,,,http://www.redfin.com/CA/San-Francisco/719-Larkin-St-94109/unit-503/home/167088672,San Francisco MLS,486166,N,Y,37.7845291,-122.418101
MLS Listing,,Condo/Co-op,719 Larkin St #406,San Francisco,CA,94109,774000,1,1,Tenderloin,688,,2019,39,1125,552,Active,,,http://www.redfin.com/CA/San-Francisco/719-Larkin-St-94109/unit-406/home/167088655,San Francisco MLS,486167,N,Y,37.7845291,-122.418101
MLS Listing,,Condo/Co-op,719 Larkin St #601,San Francisco,CA,94109,735000,1,1,Tenderloin,561,,2019,39,1310,520,Active,,,http://www.redfin.com/CA/San-Francisco/719-Larkin-St-94109/unit-601/home/167088713,San Francisco MLS,486168,N,Y,37.7845291,-122.418101
MLS Listing,,Condo/Co-op,426 Fillmore St Unit B,San Francisco,CA,94117,1275000,2,2,Hayes Valley,1200,,1988,39,1063,252,Active,,,http://www.redfin.com/CA/San-Francisco/426-Fillmore-St-94117/unit-B/home/1699884,San Francisco MLS,486179,N,Y,37.7734627,-122.4304226
MLS Listing,,Single Family Residential,841 47th Ave,San Francisco,CA,94121,1998000,5,4,Outer Richmond,2897,3600,1922,39,690,,Active,,,http://www.redfin.com/CA/San-Francisco/841-47th-Ave-94121/home/1436182,San Francisco MLS,486180,N,Y,37.7725484,-122.5080351
MLS Listing,,Condo/Co-op,301 Main St Unit 33B,San Francisco,CA,94105,5500000,3,2.5,South Beach,1630,,2008,39,3374,1044,Active,,,http://www.redfin.com/CA/San-Francisco/301-Main-St-94105/unit-33B/home/17306488,San Francisco MLS,486181,N,Y,37.7895974,-122.3911965
MLS Listing,,Condo/Co-op,501 Beale St Unit 11A,San Francisco,CA,94105,1695000,2,2,South Beach,1160,,2006,39,1461,1126,Active,,,http://www.redfin.com/CA/San-Francisco/501-Beale-St-94105/unit-11A/home/22887579,San Francisco MLS,486182,N,Y,37.7862533,-122.3891164
MLS Listing,,Multi-Family (2-4 Unit),3515 20th St,San Francisco,CA,94110,3680000,,,Inner Mission,5875,3184,1900,35,626,,Active,,,http://www.redfin.com/CA/San-Francisco/3515-20th-St-94110/home/1447025,San Francisco MLS,486231,N,Y,37.7583984,-122.4195505
